timestamp_iso,timestamp_unix,elapsed_sec,frame_type,has_acc,has_gyro,has_angle,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,roll_deg,pitch_deg,yaw_deg
2021-03-27 01:58:56,1616810336.073890,74.203789,angle,1,1,1,-0.134277,0.037598,0.980469,-1.220703,0.366211,-3.173828,-8.063965,14.694214,-65.582886
2021-03-27 01:58:56,1616810336.094659,74.224558,angle,1,1,1,-0.154785,-0.052734,0.971191,1.647949,-0.488281,-2.990723,-8.036499,14.738159,-65.445557
2021-03-27 01:58:56,1616810336.113400,74.243299,angle,1,1,1,-0.160156,0.107910,0.877930,1.342773,-1.892090,-2.197266,-7.948608,14.705200,-65.335693
2021-03-27 01:58:56,1616810336.134171,74.264071,angle,1,1,1,-0.105957,0.048340,0.870605,1.098633,-2.136230,-3.601074,-7.871704,14.622803,-65.176392
2021-03-27 01:58:56,1616810336.154940,74.284840,angle,1,1,1,-0.125977,-0.141602,0.885254,2.441406,-2.014160,-2.624512,-7.756348,14.490967,-65.028076
2021-03-27 01:58:56,1616810336.173643,74.303543,angle,1,1,1,-0.115234,0.021973,0.888184,0.976562,-1.403809,-1.281738,-7.640991,14.337158,-64.879761
2021-03-27 01:58:56,1616810336.194412,74.324312,angle,1,1,1,-0.114258,-0.053711,0.961426,1.892090,-1.220703,-2.319336,-7.525635,14.188843,-64.720459
2021-03-27 01:58:56,1616810336.213114,74.343013,angle,1,1,1,-0.164062,-0.168457,0.976562,2.807617,-2.075195,-1.342773,-7.382812,14.062500,-64.572144
2021-03-27 01:58:56,1616810336.233882,74.363782,angle,1,1,1,-0.045410,0.055664,1.082031,2.502441,-2.624512,-0.549316,-7.250977,13.947144,-64.473267
2021-03-27 01:58:56,1616810336.254651,74.384551,angle,1,1,1,0.009277,0.048828,1.004883,1.831055,-2.990723,-1.953125,-7.119141,13.831787,-64.434814
2021-03-27 01:58:56,1616810336.273344,74.403243,angle,1,1,1,-0.043457,-0.111328,1.012207,3.173828,-4.821777,-3.295898,-6.976318,13.716431,-64.412842
2021-03-27 01:58:56,1616810336.294110,74.424010,angle,1,1,1,-0.121582,-0.009766,1.041504,2.014160,-4.760742,-1.708984,-6.877441,13.584595,-64.335938
2021-03-27 01:58:56,1616810336.314879,74.444778,angle,1,1,1,-0.178711,-0.029297,0.972656,2.990723,-5.493164,-0.427246,-6.767578,13.452759,-64.302979
2021-03-27 01:58:56,1616810336.333667,74.463563,angle,1,1,1,-0.115234,0.073242,0.926270,2.502441,-4.943848,-0.305176,-6.668701,13.304443,-64.237061
2021-03-27 01:58:56,1616810336.354459,74.484357,angle,1,1,1,-0.106445,-0.090332,0.888184,1.281738,-3.845215,0.000000,-6.597290,13.156128,-64.116211
2021-03-27 01:58:56,1616810336.373169,74.503069,angle,1,1,1,-0.117676,-0.167480,0.911621,2.319336,-1.647949,2.380371,-6.503906,13.024292,-63.989868
2021-03-27 01:58:56,1616810336.393936,74.523835,angle,1,1,1,-0.073730,-0.007324,0.948242,0.610352,-0.610352,2.380371,-6.432495,12.914429,-63.825073
2021-03-27 01:58:56,1616810336.414703,74.544603,angle,1,1,1,-0.089844,-0.176270,1.041016,1.281738,0.061035,2.563477,-6.366577,12.843018,-63.627319
2021-03-27 01:58:56,1616810336.433407,74.563306,angle,1,1,1,-0.142578,-0.182617,1.020508,0.671387,-0.915527,5.371094,-6.306152,12.771606,-63.391113
2021-03-27 01:58:56,1616810336.454175,74.584074,angle,1,1,1,-0.000488,0.055176,1.114258,0.000000,-2.502441,6.469727,-6.273193,12.694702,-63.143921
2021-03-27 01:58:56,1616810336.472876,74.602775,angle,1,1,1,-0.023438,-0.126465,1.011230,0.488281,-2.441406,4.882812,-6.223755,12.628784,-62.902222
2021-03-27 01:58:56,1616810336.493643,74.623543,angle,1,1,1,-0.100098,-0.121582,1.072266,1.159668,-4.699707,5.859375,-6.163330,12.551880,-62.622070
2021-03-27 01:58:56,1616810336.514410,74.644309,angle,1,1,1,-0.219727,-0.041504,1.051758,0.244141,-3.784180,6.713867,-6.152344,12.507935,-62.325439
2021-03-27 01:58:56,1616810336.533111,74.663011,angle,1,1,1,-0.324219,-0.090820,1.014648,1.586914,-4.272461,7.629395,-6.097412,12.463989,-62.067261
2021-03-27 01:58:56,1616810336.553878,74.683777,angle,1,1,1,-0.221680,0.096680,0.991211,0.061035,-2.685547,7.141113,-6.086426,12.442017,-61.787109
2021-03-27 01:58:56,1616810336.572567,74.702467,angle,1,1,1,-0.235840,-0.256348,0.966309,0.549316,-1.037598,5.371094,-6.086426,12.436523,-61.545410
2021-03-27 01:58:56,1616810336.593335,74.723234,angle,1,1,1,-0.159180,-0.104492,0.997070,-0.732422,0.793457,7.568359,-6.097412,12.458496,-61.292725
2021-03-27 01:58:56,1616810336.614102,74.744001,angle,1,1,1,-0.171387,-0.049316,1.076660,-2.197266,1.831055,6.591797,-6.152344,12.491455,-61.100464
2021-03-27 01:58:56,1616810336.632802,74.762701,angle,1,1,1,-0.237305,-0.259766,1.059082,0.122070,2.746582,6.347656,-6.168823,12.595825,-60.814819
2021-03-27 01:58:56,1616810336.653603,74.783501,angle,1,1,1,-0.179199,-0.047852,1.138672,-1.464844,2.868652,9.277344,-6.196289,12.738647,-60.452271
2021-03-27 01:58:56,1616810336.674373,74.804272,angle,1,1,1,-0.039551,0.055664,1.120605,-2.685547,3.417969,9.460449,-6.273193,12.936401,-60.056763
2021-03-27 01:58:56,1616810336.693074,74.822973,angle,1,1,1,-0.045410,-0.138672,1.080078,-0.854492,4.394531,6.835938,-6.295166,13.156128,-59.705200
2021-03-27 01:58:56,1616810336.713860,74.843756,angle,1,1,1,-0.091797,-0.032715,1.141113,-2.197266,1.770020,6.225586,-6.333618,13.348389,-59.293213
2021-03-27 01:58:56,1616810336.732571,74.862471,angle,1,1,1,-0.289062,-0.159180,1.108398,-0.732422,1.037598,6.713867,-6.383057,13.518677,-58.859253
2021-03-27 01:58:56,1616810336.753327,74.883227,angle,1,1,1,-0.289062,-0.028320,1.027832,0.854492,-0.183105,8.056641,-6.388550,13.688965,-58.474731
2021-03-27 01:58:56,1616810336.774096,74.903995,angle,1,1,1,-0.129395,0.188965,1.015625,-1.586914,0.610352,6.042480,-6.416016,13.804321,-58.112183
2021-03-27 01:58:56,1616810336.792796,74.922696,angle,1,1,1,-0.143066,-0.208008,0.923828,0.732422,0.854492,4.028320,-6.427002,13.875732,-57.738647
2021-03-27 01:58:56,1616810336.813586,74.943486,angle,1,1,1,-0.096680,-0.042480,0.956543,0.793457,0.854492,4.699707,-6.388550,13.892212,-57.398071
2021-03-27 01:58:56,1616810336.832278,74.962177,angle,1,1,1,-0.091797,0.014648,1.088867,-0.244141,0.793457,2.990723,-6.355591,13.886719,-57.057495
2021-03-27 01:58:56,1616810336.855125,74.985024,angle,1,1,1,-0.081543,-0.180664,1.055176,1.281738,1.037598,3.662109,-6.300659,13.892212,-56.683960
2021-03-27 01:58:56,1616810336.873842,75.003740,angle,1,1,1,0.069336,0.020020,1.114258,-0.976562,2.136230,6.286621,-6.278687,13.936157,-56.250000
2021-03-27 01:58:56,1616810336.894599,75.024498,angle,1,1,1,0.148438,0.000000,1.065430,-2.014160,2.441406,4.699707,-6.300659,14.007568,-55.805054
2021-03-27 01:58:56,1616810336.913308,75.043206,angle,1,1,1,0.120605,-0.089355,1.049316,-0.244141,2.990723,2.990723,-6.267700,14.117432,-55.365601
2021-03-27 01:58:56,1616810336.934086,75.063986,angle,1,1,1,-0.024902,-0.035156,1.114746,-1.953125,1.953125,3.967285,-6.273193,14.232788,-54.821777
2021-03-27 01:58:56,1616810336.954852,75.084751,angle,1,1,1,-0.171387,-0.177246,1.031738,0.305176,4.028320,5.126953,-6.289673,14.381104,-54.288940
2021-03-27 01:58:56,1616810336.973578,75.103477,angle,1,1,1,-0.036621,0.208008,0.895996,-2.319336,3.967285,5.615234,-6.306152,14.518433,-53.789062
2021-03-27 01:58:56,1616810336.994346,75.124246,angle,1,1,1,-0.020020,-0.112305,0.933594,-1.037598,5.493164,3.540039,-6.339111,14.655762,-53.239746
2021-03-27 01:58:57,1616810337.013050,75.142950,angle,1,1,1,-0.037109,-0.208008,0.811523,0.305176,5.981445,2.685547,-6.322632,14.787598,-52.772827
2021-03-27 01:58:57,1616810337.033817,75.163717,angle,1,1,1,-0.004395,-0.000977,0.945801,-1.464844,5.371094,2.685547,-6.317139,14.864502,-52.289429
2021-03-27 01:58:57,1616810337.054576,75.184474,angle,1,1,1,-0.080078,-0.280762,0.921387,1.281738,4.760742,2.075195,-6.278687,14.924927,-51.795044
2021-03-27 01:58:57,1616810337.073313,75.203213,angle,1,1,1,0.036133,0.027832,0.952148,-0.305176,1.037598,4.577637,-6.218262,14.919434,-51.234741
2021-03-27 01:58:57,1616810337.094082,75.223982,angle,1,1,1,0.062988,0.036621,0.953125,0.549316,-0.061035,1.892090,-6.168823,14.875488,-50.712891
2021-03-27 01:58:57,1616810337.112773,75.242672,angle,1,1,1,0.020020,-0.087402,0.961914,2.563477,-3.662109,0.000000,-6.036987,14.765625,-50.223999
2021-03-27 01:58:57,1616810337.133544,75.263441,angle,1,1,1,-0.069824,-0.045410,1.044922,3.051758,-6.713867,0.488281,-5.927124,14.562378,-49.729614
2021-03-27 01:58:57,1616810337.154315,75.284213,angle,1,1,1,-0.066895,0.061523,0.928711,2.319336,-7.873535,1.098633,-5.817261,14.287720,-49.273682
2021-03-27 01:58:57,1616810337.173016,75.302916,angle,1,1,1,-0.022461,-0.155273,0.868164,2.624512,-6.225586,-1.586914,-5.729370,13.980103,-48.812256
2021-03-27 01:58:57,1616810337.193784,75.323684,angle,1,1,1,-0.133789,-0.053711,0.851562,2.197266,-5.310059,-0.854492,-5.608521,13.666992,-48.394775
2021-03-27 01:58:57,1616810337.212571,75.342467,angle,1,1,1,-0.203125,-0.115234,1.002930,2.685547,-5.554199,-1.586914,-5.531616,13.337402,-48.004761
2021-03-27 01:58:57,1616810337.233366,75.363265,angle,1,1,1,-0.062500,-0.061035,0.970215,3.173828,-3.601074,-0.244141,-5.410767,13.073730,-47.653198
2021-03-27 01:58:57,1616810337.254136,75.384035,angle,1,1,1,0.134277,-0.010254,0.998535,0.244141,-4.150391,-1.586914,-5.366821,12.837524,-47.301636
2021-03-27 01:58:57,1616810337.272837,75.402737,angle,1,1,1,0.122559,-0.080566,1.064453,1.464844,-3.784180,-2.624512,-5.300903,12.623291,-47.037964
2021-03-27 01:58:57,1616810337.293604,75.423504,angle,1,1,1,0.110352,-0.083496,1.066895,1.037598,-5.126953,-4.211426,-5.240479,12.425537,-46.785278
2021-03-27 01:58:57,1616810337.312326,75.442226,angle,1,1,1,-0.018555,-0.099121,1.110352,0.976562,-4.516602,-2.258301,-5.223999,12.255249,-46.516113
2021-03-27 01:58:57,1616810337.333093,75.462992,angle,1,1,1,-0.120605,-0.039062,1.000488,0.793457,-3.173828,-0.549316,-5.213013,12.128906,-46.290894
2021-03-27 01:58:57,1616810337.353861,75.483760,angle,1,1,1,-0.065430,0.123535,0.960449,-0.061035,-0.244141,-2.746582,-5.229492,12.062988,-46.065674
2021-03-27 01:58:57,1616810337.372551,75.502451,angle,1,1,1,-0.127441,-0.284668,0.941895,1.342773,2.868652,-2.502441,-5.245972,12.068481,-45.895386
2021-03-27 01:58:57,1616810337.393319,75.523218,angle,1,1,1,-0.082520,-0.045410,0.906738,-1.708984,2.685547,-1.892090,-5.273438,12.134399,-45.785522
2021-03-27 01:58:57,1616810337.414085,75.543985,angle,1,1,1,-0.110352,-0.172852,1.009766,1.525879,3.112793,-4.760742,-5.361328,12.145386,-45.725098
2021-03-27 01:58:57,1616810337.432788,75.562687,angle,1,1,1,-0.100586,-0.171875,0.954102,2.014160,1.342773,-2.929688,-5.333862,12.150879,-45.697632
2021-03-27 01:58:57,1616810337.453581,75.583480,angle,1,1,1,0.040039,0.041016,1.094238,0.671387,0.244141,-2.685547,-5.339355,12.139893,-45.675659
2021-03-27 01:58:57,1616810337.472285,75.602185,angle,1,1,1,-0.003906,-0.141113,0.975098,2.380371,-0.488281,-4.089355,-5.267944,12.134399,-45.692139
2021-03-27 01:58:57,1616810337.493051,75.622951,angle,1,1,1,-0.094727,-0.043945,1.049805,2.136230,-1.770020,-3.601074,-5.223999,12.117920,-45.664673
2021-03-27 01:58:57,1616810337.513819,75.643718,angle,1,1,1,-0.267578,-0.175293,0.955566,4.455566,-1.647949,-3.295898,-5.152588,12.112427,-45.719604
2021-03-27 01:58:57,1616810337.532521,75.662420,angle,1,1,1,-0.180176,0.095703,0.923340,3.967285,-1.831055,-2.624512,-5.053711,12.106934,-45.780029
2021-03-27 01:58:57,1616810337.553287,75.683187,angle,1,1,1,-0.144043,-0.206543,0.904785,5.065918,0.793457,-4.699707,-4.960327,12.128906,-45.856934
2021-03-27 01:58:57,1616810337.571978,75.701877,angle,1,1,1,-0.086914,-0.095215,0.881836,3.051758,1.708984,-2.746582,-4.872437,12.139893,-45.955811
2021-03-27 01:58:57,1616810337.592744,75.722643,angle,1,1,1,-0.124512,-0.145996,1.050293,2.502441,3.173828,-5.249023,-4.822998,12.156372,-46.043701
2021-03-27 01:58:57,1616810337.613511,75.743411,angle,1,1,1,-0.208496,-0.258301,0.998535,4.150391,0.732422,-4.089355,-4.740601,12.183838,-46.137085
2021-03-27 01:58:57,1616810337.632201,75.762100,angle,1,1,1,-0.016113,0.069824,1.126953,1.892090,0.305176,-2.624512,-4.713135,12.194824,-46.224976
2021-03-27 01:58:57,1616810337.652965,75.782864,angle,1,1,1,-0.039062,-0.151367,1.010742,2.563477,-0.610352,-5.920410,-4.669189,12.227783,-46.351318
2021-03-27 01:58:57,1616810337.673732,75.803631,angle,1,1,1,-0.100098,-0.080078,1.083984,1.525879,-1.525879,-5.004883,-4.652710,12.249756,-46.433716
2021-03-27 01:58:57,1616810337.692435,75.822334,angle,1,1,1,-0.293457,-0.153809,1.033691,2.502441,-1.708984,-4.638672,-4.658203,12.282715,-46.549072
2021-03-27 01:58:57,1616810337.713199,75.843098,angle,1,1,1,-0.276367,0.074707,0.946289,2.319336,-1.953125,-3.540039,-4.636230,12.321167,-46.686401
2021-03-27 01:58:57,1616810337.733965,75.863865,angle,1,1,1,-0.231934,-0.063477,0.925781,0.976562,1.281738,-5.981445,-4.674683,12.387085,-46.823730
2021-03-27 01:58:57,1616810337.754730,75.884629,angle,1,1,1,-0.180176,-0.212402,0.919434,1.403809,2.990723,-6.225586,-4.680176,12.485962,-47.037964
2021-03-27 01:58:57,1616810337.773466,75.903366,angle,1,1,1,-0.152832,0.001953,1.063965,-0.732422,3.906250,-7.446289,-4.751587,12.573853,-47.257690
2021-03-27 01:58:57,1616810337.794233,75.924132,angle,1,1,1,-0.225586,-0.279785,1.059570,1.831055,2.075195,-8.117676,-4.773560,12.667236,-47.526855
2021-03-27 01:58:57,1616810337.812934,75.942834,angle,1,1,1,-0.002441,0.044922,1.129395,0.183105,0.305176,-7.141113,-4.812012,12.733154,-47.817993
2021-03-27 01:58:57,1616810337.833701,75.963601,angle,1,1,1,-0.018066,-0.060547,1.103027,-1.403809,0.427246,-9.643555,-4.905396,12.777100,-48.153076
2021-03-27 01:58:57,1616810337.854467,75.984366,angle,1,1,1,-0.014160,0.000977,1.259277,-2.319336,-1.953125,-11.230469,-5.026245,12.793579,-48.488159
2021-03-27 01:58:57,1616810337.873218,76.003115,angle,1,1,1,-0.250977,-0.172852,1.149902,-2.990723,-2.624512,-10.437012,-5.223999,12.782593,-48.834229
2021-03-27 01:58:57,1616810337.894003,76.023902,angle,1,1,1,-0.041504,0.227539,1.039062,-4.516602,-3.112793,-6.896973,-5.410767,12.738647,-49.174805
2021-03-27 01:58:57,1616810337.912698,76.042597,angle,1,1,1,0.012695,0.014648,0.950684,-4.089355,-1.220703,-9.826660,-5.625000,12.661743,-49.421997
2021-03-27 01:58:57,1616810337.933471,76.063370,angle,1,1,1,-0.067383,-0.229980,0.933594,-0.793457,-0.305176,-8.300781,-5.745850,12.645264,-49.603271
2021-03-27 01:58:57,1616810337.954237,76.084137,angle,1,1,1,-0.112305,0.080566,0.975098,-3.601074,4.028320,-5.187988,-5.888672,12.678223,-49.707642
2021-03-27 01:58:57,1616810337.972937,76.102836,angle,1,1,1,-0.158203,-0.101562,1.077637,-0.976562,4.882812,-5.676270,-5.954590,12.766113,-49.801025
2021-03-27 01:58:57,1616810337.993714,76.123613,angle,1,1,1,-0.157715,-0.090332,1.047363,-0.976562,6.164551,-4.821777,-5.998535,12.936401,-49.894409
2021-03-27 01:58:58,1616810338.012416,76.142315,angle,1,1,1,0.018555,0.132812,1.152832,-2.502441,5.249023,-4.394531,-6.091919,13.117676,-49.993286
2021-03-27 01:58:58,1616810338.033181,76.163081,angle,1,1,1,0.098633,-0.039551,1.001953,-0.976562,5.615234,-6.713867,-6.124878,13.315430,-50.152588
2021-03-27 01:58:58,1616810338.053947,76.183846,angle,1,1,1,0.077637,-0.005371,1.115723,-1.647949,3.845215,-8.239746,-6.163330,13.463745,-50.317383
2021-03-27 01:58:58,1616810338.072644,76.202544,angle,1,1,1,-0.110352,-0.059570,1.162109,-2.441406,2.502441,-5.981445,-6.284180,13.606567,-50.465698
2021-03-27 01:58:58,1616810338.093411,76.223311,angle,1,1,1,-0.126465,0.063965,1.016602,-2.380371,2.319336,-2.075195,-6.361084,13.754883,-50.553589
2021-03-27 01:58:58,1616810338.112100,76.241999,angle,1,1,1,0.015137,0.309082,0.894531,-4.150391,3.906250,-2.258301,-6.492920,13.864746,-50.559082
2021-03-27 01:58:58,1616810338.132863,76.262762,angle,1,1,1,-0.055176,-0.202637,0.883301,-1.770020,5.310059,-4.516602,-6.580811,14.013062,-50.537109
2021-03-27 01:58:58,1616810338.153630,76.283529,angle,1,1,1,-0.074707,-0.021484,0.854980,-1.892090,5.859375,-2.380371,-6.624756,14.139404,-50.515137
2021-03-27 01:58:58,1616810338.172318,76.302217,angle,1,1,1,-0.063477,0.060547,0.972168,-2.258301,6.225586,-4.394531,-6.679688,14.260254,-50.504150
2021-03-27 01:58:58,1616810338.193084,76.322984,angle,1,1,1,-0.106934,-0.116211,0.907227,0.549316,4.943848,-5.737305,-6.663208,14.381104,-50.526123
2021-03-27 01:58:58,1616810338.213852,76.343751,angle,1,1,1,-0.038086,0.081055,0.947266,0.732422,3.906250,-3.601074,-6.608276,14.496460,-50.553589
2021-03-27 01:58:58,1616810338.232553,76.362453,angle,1,1,1,0.025391,0.167480,0.994141,-0.366211,3.173828,-3.662109,-6.575317,14.600830,-50.614014
2021-03-27 01:58:58,1616810338.253319,76.383219,angle,1,1,1,0.053223,-0.076172,0.968262,1.647949,1.220703,-6.225586,-6.481934,14.661255,-50.718384
2021-03-27 01:58:58,1616810338.272020,76.401920,angle,1,1,1,-0.041016,0.027344,1.037109,1.220703,-1.892090,-5.432129,-6.388550,14.650269,-50.773315
2021-03-27 01:58:58,1616810338.292785,76.422685,angle,1,1,1,-0.148438,-0.014160,1.007812,0.976562,-3.906250,-4.272461,-6.339111,14.562378,-50.800781
2021-03-27 01:58:58,1616810338.313590,76.443490,angle,1,1,1,-0.125488,0.182617,0.916504,0.854492,-4.638672,-1.892090,-6.262207,14.430542,-50.844727
2021-03-27 01:58:58,1616810338.332295,76.462194,angle,1,1,1,-0.064941,0.036133,0.817383,0.244141,-3.662109,-4.943848,-6.223755,14.260254,-50.883179
2021-03-27 01:58:58,1616810338.353066,76.482966,angle,1,1,1,-0.166504,-0.219238,0.840820,2.563477,-2.075195,-3.601074,-6.135864,14.095459,-50.938110
2021-03-27 01:58:58,1616810338.371755,76.501655,angle,1,1,1,-0.199707,0.059570,0.944336,0.610352,-1.892090,-2.441406,-6.058960,13.930664,-50.982056
2021-03-27 01:58:58,1616810338.392519,76.522419,angle,1,1,1,-0.231934,-0.128906,1.006348,3.479004,-1.281738,-3.601074,-5.949097,13.782349,-51.047974
2021-03-27 01:58:58,1616810338.413284,76.543183,angle,1,1,1,-0.131836,-0.073730,0.957520,2.868652,-2.136230,-2.685547,-5.806274,13.650513,-51.135864
2021-03-27 01:58:58,1616810338.431972,76.561872,angle,1,1,1,-0.049316,-0.044922,1.058105,2.502441,-1.892090,-0.488281,-5.685425,13.529663,-51.185303
2021-03-27 01:58:58,1616810338.452738,76.582638,angle,1,1,1,0.000000,0.058105,1.064453,1.647949,-2.075195,-0.488281,-5.592041,13.430786,-51.207275
2021-03-27 01:58:58,1616810338.471460,76.601359,angle,1,1,1,0.020996,-0.069336,1.009766,2.319336,-3.112793,-0.976562,-5.476685,13.348389,-51.234741
2021-03-27 01:58:58,1616810338.492226,76.622126,angle,1,1,1,-0.065430,-0.028809,1.096191,1.281738,-3.845215,0.122070,-5.394287,13.260498,-51.218262
2021-03-27 01:58:58,1616810338.512992,76.642891,angle,1,1,1,-0.166016,-0.041016,1.052246,0.610352,-4.394531,1.098633,-5.355835,13.172607,-51.141357
2021-03-27 01:58:58,1616810338.531694,76.661594,angle,1,1,1,-0.212402,-0.059082,0.984863,2.075195,-4.638672,3.479004,-5.300903,13.079224,-51.069946
2021-03-27 01:58:58,1616810338.552460,76.682360,angle,1,1,1,-0.111328,0.134766,0.928711,0.610352,-5.004883,3.112793,-5.256958,12.969360,-50.971069
2021-03-27 01:58:58,1616810338.573226,76.703126,angle,1,1,1,-0.135254,-0.202637,0.839844,1.342773,-1.708984,2.075195,-5.223999,12.870483,-50.850220
2021-03-27 01:58:58,1616810338.591927,76.721826,angle,1,1,1,-0.216797,-0.189941,0.864258,2.014160,-1.342773,4.089355,-5.152588,12.771606,-50.701904
2021-03-27 01:58:58,1616810338.612691,76.742590,angle,1,1,1,-0.188965,0.016602,0.924805,0.854492,-0.488281,5.187988,-5.086670,12.689209,-50.564575
2021-03-27 01:58:58,1616810338.633456,76.763355,angle,1,1,1,-0.158203,-0.060059,0.982910,2.319336,-0.061035,3.601074,-5.004272,12.612305,-50.421753
2021-03-27 01:58:58,1616810338.654219,76.784119,angle,1,1,1,-0.174316,-0.176270,0.999512,2.319336,-1.098633,4.760742,-4.899902,12.546387,-50.273438
2021-03-27 01:58:58,1616810338.672918,76.802818,angle,1,1,1,-0.098633,-0.054688,1.101074,2.258301,-2.136230,6.042480,-4.790039,12.474976,-50.141602
2021-03-27 01:58:58,1616810338.693685,76.823585,angle,1,1,1,-0.032227,0.051758,1.106445,1.342773,-2.868652,5.310059,-4.713135,12.392578,-50.020752
2021-03-27 01:58:58,1616810338.712374,76.842274,angle,1,1,1,-0.011230,0.040527,1.041016,0.610352,-2.929688,5.371094,-4.647217,12.332153,-49.905396
2021-03-27 01:58:58,1616810338.733140,76.863039,angle,1,1,1,-0.076660,-0.122070,1.106934,0.854492,-3.967285,3.417969,-4.597778,12.288208,-49.768066
2021-03-27 01:58:58,1616810338.753907,76.883806,angle,1,1,1,-0.176758,-0.011719,1.133301,-0.305176,-3.295898,5.554199,-4.603271,12.260742,-49.581299
2021-03-27 01:58:58,1616810338.772607,76.902506,angle,1,1,1,-0.264648,-0.074219,1.041992,0.061035,-3.845215,5.187988,-4.614258,12.238770,-49.394531
2021-03-27 01:58:58,1616810338.793374,76.923273,angle,1,1,1,-0.228027,0.036133,1.016113,0.732422,-4.150391,7.324219,-4.614258,12.222290,-49.207764
2021-03-27 01:58:58,1616810338.812075,76.941974,angle,1,1,1,-0.187012,0.104004,0.937988,-1.281738,-1.953125,6.591797,-4.658203,12.222290,-48.988037
2021-03-27 01:58:58,1616810338.832841,76.962741,angle,1,1,1,-0.185059,-0.151367,0.921387,-0.244141,-0.366211,5.615234,-4.696655,12.227783,-48.757324
2021-03-27 01:58:58,1616810338.853609,76.983508,angle,1,1,1,-0.219238,-0.198730,0.930664,0.244141,1.281738,7.873535,-4.691162,12.255249,-48.526611
2021-03-27 01:58:58,1616810338.872375,77.002271,angle,1,1,1,-0.159668,0.006348,1.022949,-2.624512,1.037598,8.300781,-4.735107,12.266235,-48.290405
2021-03-27 01:58:58,1616810338.893183,77.023082,angle,1,1,1,-0.183105,-0.125977,1.135254,-2.624512,1.708984,6.958008,-4.822998,12.277222,-48.037720
2021-03-27 01:58:58,1616810338.911881,77.041778,angle,1,1,1,-0.245117,-0.200684,1.046875,-3.112793,0.305176,8.789062,-4.932861,12.310181,-47.774048
2021-03-27 01:58:58,1616810338.932754,77.062649,angle,1,1,1,-0.139160,-0.013672,1.160156,-4.699707,1.159668,9.887695,-5.092163,12.370605,-47.504883
2021-03-27 01:58:58,1616810338.953536,77.083435,angle,1,1,1,-0.083496,0.026367,1.090820,-5.676270,2.014160,9.521484,-5.284424,12.496948,-47.246704
2021-03-27 01:58:58,1616810338.972329,77.102229,angle,1,1,1,-0.004883,-0.134277,1.033691,-5.920410,2.685547,8.422852,-5.465698,12.694702,-47.010498
2021-03-27 01:58:58,1616810338.993115,77.123014,angle,1,1,1,-0.054688,-0.054199,1.161621,-6.225586,2.563477,7.995605,-5.668945,12.903442,-46.746826
2021-03-27 01:58:59,1616810339.011819,77.141718,angle,1,1,1,-0.216797,-0.108398,1.131348,-6.164551,0.976562,9.338379,-5.899658,13.090210,-46.411743
2021-03-27 01:58:59,1616810339.032588,77.162487,angle,1,1,1,-0.274414,-0.128418,1.092773,-2.868652,0.915527,11.352539,-6.097412,13.265991,-46.093140
2021-03-27 01:58:59,1616810339.053373,77.183270,angle,1,1,1,-0.109375,0.197754,1.009277,-3.417969,-2.197266,12.329102,-6.245728,13.375854,-45.769043
2021-03-27 01:58:59,1616810339.072093,77.201992,angle,1,1,1,-0.086914,0.133789,0.900879,-2.929688,-2.441406,9.216309,-6.355591,13.392334,-45.395508
2021-03-27 01:58:59,1616810339.092858,77.222757,angle,1,1,1,-0.121582,-0.213379,0.935059,0.244141,-2.319336,7.263184,-6.388550,13.348389,-45.010986
2021-03-27 01:58:59,1616810339.111560,77.241460,angle,1,1,1,-0.116211,-0.091309,0.942383,0.915527,-1.770020,9.216309,-6.344604,13.249512,-44.598999
2021-03-27 01:58:59,1616810339.132327,77.262226,angle,1,1,1,-0.074707,0.023438,0.962402,0.122070,-0.305176,8.117676,-6.284180,13.161621,-44.187012
2021-03-27 01:58:59,1616810339.153095,77.282994,angle,1,1,1,0.007324,-0.077148,1.060547,1.098633,1.770020,6.774902,-6.207275,13.134155,-43.758545
2021-03-27 01:58:59,1616810339.171796,77.301695,angle,1,1,1,-0.058594,-0.204590,1.040527,1.892090,2.990723,8.300781,-6.097412,13.194580,-43.291626
2021-03-27 01:58:59,1616810339.192561,77.322461,angle,1,1,1,0.067871,0.036621,1.054199,0.305176,3.356934,10.314941,-6.020508,13.326416,-42.786255
2021-03-27 01:58:59,1616810339.211254,77.341154,angle,1,1,1,0.142578,0.122559,1.130371,-0.793457,4.455566,9.643555,-5.982056,13.485718,-42.242432
2021-03-27 01:58:59,1616810339.232023,77.361922,angle,1,1,1,0.088867,-0.056641,0.953613,1.403809,3.479004,6.713867,-5.861206,13.645020,-41.715088
2021-03-27 01:58:59,1616810339.252788,77.382687,angle,1,1,1,0.068848,-0.057129,1.008789,2.319336,0.793457,5.065918,-5.712891,13.732910,-41.182251
2021-03-27 01:58:59,1616810339.271512,77.401412,angle,1,1,1,0.000000,0.025879,1.040527,2.563477,-0.305176,4.028320,-5.586548,13.765869,-40.665894
2021-03-27 01:58:59,1616810339.292283,77.422182,angle,1,1,1,-0.102051,-0.143555,1.045898,5.310059,-0.305176,4.455566,-5.388794,13.820801,-40.204468
2021-03-27 01:58:59,1616810339.311119,77.441018,angle,1,1,1,-0.172852,0.026855,1.011719,2.746582,0.366211,4.943848,-5.213013,13.831787,-39.770508
